what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1308590836151
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1308590836179
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1308590836189
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1308590836202
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1308590836213
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1308590836225
started,bundle,com.python.pydev.analysis,2.1.0.2011052613,"com.python.pydev.analysis",1308590836237
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1308590836292
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1308590836292
started,bundle,org.python.pydev,2.1.0.2011052613,"org.python.pydev",1308590836292
started,bundle,org.python.pydev.core,2.1.0.2011052613,"org.python.pydev.core",1308590836304
os,sysinfo,,,"macosx",1308590836307
arch,sysinfo,,,"x86_64",1308590836307
ws,sysinfo,,,"cocoa",1308590836307
locale,sysinfo,,,"en_US",1308590836307
processors,sysinfo,,,"4",1308590836307
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1308590836307
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1308590836307
java.specification.name,sysinfo,,,"Java Platform API Specification",1308590836307
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308590836307
java.specification.version,sysinfo,,,"1.6",1308590836307
java.vendor,sysinfo,,,"Apple Inc.",1308590836307
java.version,sysinfo,,,"1.6.0_24",1308590836307
java.vm.info,sysinfo,,,"mixed mode",1308590836307
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1308590836307
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1308590836307
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308590836307
java.vm.specification.version,sysinfo,,,"1.0",1308590836307
java.vm.vendor,sysinfo,,,"Apple Inc.",1308590836307
java.vm.version,sysinfo,,,"19.1-b02-334",1308590836307
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1308590836501
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1308590836602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308590892964
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1308590892967
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308590894981
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308590894991
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1308590895015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308590902700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308590904837
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308590904957
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1308590905767
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1308590905784
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1308590905844
stopped,bundle,com.python.pydev.codecompletion,2.1.0.2011052613,"com.python.pydev.codecompletion",1308590905854
stopped,bundle,com.python.pydev.refactoring,2.1.0.2011052613,"com.python.pydev.refactoring",1308590905895
stopped,bundle,com.python.pydev.analysis,2.1.0.2011052613,"com.python.pydev.analysis",1308590905895
stopped,bundle,com.python.pydev.debug,2.1.0.2011052613,"com.python.pydev.debug",1308590905919
stopped,bundle,com.python.pydev.fastparser,2.1.0.2011052613,"com.python.pydev.fastparser",1308590905931
stopped,bundle,com.python.pydev,2.1.0.2011052613,"com.python.pydev",1308590905951
stopped,bundle,org.python.pydev.django,2.1.0.2011052613,"org.python.pydev.django",1308590905981
stopped,bundle,org.python.pydev.customizations,2.1.0.2011052613,"org.python.pydev.customizations",1308590906011
stopped,bundle,org.python.pydev.red_core,2.1.0.2011052613,"org.python.pydev.red_core",1308590906045
stopped,bundle,org.python.pydev.debug,2.1.0.2011052613,"org.python.pydev.debug",1308590906059
stopped,bundle,org.python.pydev.refactoring,2.1.0.2011052613,"org.python.pydev.refactoring",1308590906073
stopped,bundle,org.python.pydev,2.1.0.2011052613,"org.python.pydev",1308590906074
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1308590906139
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1308590906164
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1308590913716
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1308590913718
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1308590913718
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1308590913719
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1308590913719
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1308590913720
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1308590913721
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1308590913721
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1308590913723
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1308590913724
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1308590913724
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1308590913725
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1308590913726
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1308590913726
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1308590913727
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1308590913727
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1308590913730
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1308590913731
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1308590913731
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1308590913732
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1308590913732
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1308590913733
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1308590913733
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1308590913734
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1308590913737
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1308590913738
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1308590913743
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1308590913744
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1308590913748
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1308590913749
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1308590913750
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1308590913751
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1308590913752
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1308590913760
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1308590913761
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1308590913761
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1308590913762
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1308590913763
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1308590913766
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1308590913767
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1308590913771
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1308590913773
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1308590913774
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1308590913776
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1308590913777
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1308590913798
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1308590913799
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1308590913799
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1308590913800
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1308590913801
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1308590913804
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1308590913816
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1308590913821
started,bundle,com.python.pydev.analysis,2.1.0.2011052613,"com.python.pydev.analysis",1308590913821
started,bundle,org.python.pydev,2.1.0.2011052613,"org.python.pydev",1308590913822
started,bundle,org.python.pydev.core,2.1.0.2011052613,"org.python.pydev.core",1308590913822
os,sysinfo,,,"macosx",1308590913828
arch,sysinfo,,,"x86_64",1308590913829
ws,sysinfo,,,"cocoa",1308590913829
locale,sysinfo,,,"en_US",1308590913829
processors,sysinfo,,,"4",1308590913829
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1308590913829
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1308590913829
java.specification.name,sysinfo,,,"Java Platform API Specification",1308590913829
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308590913829
java.specification.version,sysinfo,,,"1.6",1308590913829
java.vendor,sysinfo,,,"Apple Inc.",1308590913829
java.version,sysinfo,,,"1.6.0_24",1308590913829
java.vm.info,sysinfo,,,"mixed mode",1308590913829
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1308590913829
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1308590913829
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308590913829
java.vm.specification.version,sysinfo,,,"1.0",1308590913829
java.vm.vendor,sysinfo,,,"Apple Inc.",1308590913829
java.vm.version,sysinfo,,,"19.1-b02-334",1308590913829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308590969725
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308590980589
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1308590980965
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1308590980966
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1308590980967
stopped,bundle,com.python.pydev.codecompletion,2.1.0.2011052613,"com.python.pydev.codecompletion",1308590980967
stopped,bundle,com.python.pydev.refactoring,2.1.0.2011052613,"com.python.pydev.refactoring",1308590980968
stopped,bundle,com.python.pydev.analysis,2.1.0.2011052613,"com.python.pydev.analysis",1308590980968
stopped,bundle,com.python.pydev.debug,2.1.0.2011052613,"com.python.pydev.debug",1308590980969
stopped,bundle,com.python.pydev.fastparser,2.1.0.2011052613,"com.python.pydev.fastparser",1308590980969
stopped,bundle,com.python.pydev,2.1.0.2011052613,"com.python.pydev",1308590980970
stopped,bundle,org.python.pydev.django,2.1.0.2011052613,"org.python.pydev.django",1308590980970
stopped,bundle,org.python.pydev.customizations,2.1.0.2011052613,"org.python.pydev.customizations",1308590980970
stopped,bundle,org.python.pydev.red_core,2.1.0.2011052613,"org.python.pydev.red_core",1308590980971
stopped,bundle,org.python.pydev.debug,2.1.0.2011052613,"org.python.pydev.debug",1308590980971
stopped,bundle,org.python.pydev.refactoring,2.1.0.2011052613,"org.python.pydev.refactoring",1308590980972
stopped,bundle,org.python.pydev,2.1.0.2011052613,"org.python.pydev",1308590980978
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1308590981004
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1308590981005
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1308590981006
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1308590981008
